"AHash","Count","Splits","Classes","Files"
"0111111111100011110000011000000010000000100000001100000111000011","2","train","healthy","train\healthy\01055_saltandpepper_Screen_Shot_2018-06-12_at_11.53.22_PM.jpg || train\healthy\01261_Screen_Shot_2018-06-12_at_11.53.22_PM.jpg"
"1111111111101011110010011100000111000000110000001100000000000000","2","train","healthy","train\healthy\01056_saltandpepper_Screen_Shot_2018-06-12_at_11.53.33_PM.jpg || train\healthy\01262_Screen_Shot_2018-06-12_at_11.53.33_PM.jpg"
"0111111101101111011001110100101101000011000000000000000001000011","2","train","healthy","train\healthy\01057_saltandpepper_Screen_Shot_2018-06-12_at_11.53.43_PM.jpg || train\healthy\01263_Screen_Shot_2018-06-12_at_11.53.43_PM.jpg"
"0111111111100011100000011000000010001110100000001100000011000001","2","train","healthy","train\healthy\01063_saltandpepper_Screen_Shot_2018-06-12_at_11.54.35_PM.jpg || train\healthy\01269_Screen_Shot_2018-06-12_at_11.54.35_PM.jpg"
"1111111111100011100000011000100010000000100000011100000111100011","2","train","healthy","train\healthy\01069_saltandpepper_Screen_Shot_2018-06-12_at_11.55.28_PM.jpg || train\healthy\01275_Screen_Shot_2018-06-12_at_11.55.28_PM.jpg"
"0111111110000111000000110000000100110001100000011100000111100011","2","train","healthy","train\healthy\01072_saltandpepper_Screen_Shot_2018-06-12_at_11.55.48_PM.jpg || train\healthy\01278_Screen_Shot_2018-06-12_at_11.55.48_PM.jpg"
"0111111111000011101000011000000010000000100000001100000111100011","2","train","healthy","train\healthy\01076_saltandpepper_Screen_Shot_2018-06-12_at_11.56.20_PM.jpg || train\healthy\01282_Screen_Shot_2018-06-12_at_11.56.20_PM.jpg"
"0111111111101011110100011000000010000000100000001100000111100011","2","train","healthy","train\healthy\01078_saltandpepper_Screen_Shot_2018-06-12_at_11.56.43_PM.jpg || train\healthy\01284_Screen_Shot_2018-06-12_at_11.56.43_PM.jpg"
"0111111111111111110100011000000010000000100000011000000111000011","2","train","healthy","train\healthy\01080_saltandpepper_Screen_Shot_2018-06-12_at_11.56.55_PM.jpg || train\healthy\01286_Screen_Shot_2018-06-12_at_11.56.55_PM.jpg"
"1111111111110111110111111000001010000000100000001100000011100000","2","train","healthy","train\healthy\01081_saltandpepper_Screen_Shot_2018-06-12_at_11.57.07_PM.jpg || train\healthy\01287_Screen_Shot_2018-06-12_at_11.57.07_PM.jpg"
"0111111111100011110000111000001110000001100000011100000111100001","2","train","healthy","train\healthy\01082_saltandpepper_Screen_Shot_2018-06-12_at_11.57.37_PM.jpg || train\healthy\01288_Screen_Shot_2018-06-12_at_11.57.37_PM.jpg"
"1100111110010111110000111000001110000010100000011000000111000011","2","train","healthy","train\healthy\01084_saltandpepper_Screen_Shot_2018-06-12_at_11.57.52_PM.jpg || train\healthy\01290_Screen_Shot_2018-06-12_at_11.57.52_PM.jpg"
"1111111111000011100000011000000110000001100000011100001111111111","2","train","healthy","train\healthy\01094_saltandpepper_Screen_Shot_2018-06-12_at_11.59.19_PM.jpg || train\healthy\01300_Screen_Shot_2018-06-12_at_11.59.19_PM.jpg"
"1111111111111111110000011100000010000000100000001100000111110111","2","train","healthy","train\healthy\01097_saltandpepper_Screen_Shot_2018-06-12_at_11.59.33_PM.jpg || train\healthy\01303_Screen_Shot_2018-06-12_at_11.59.33_PM.jpg"
"0111111101111111001010100000100000000000001010000011101001111111","2","train","healthy","train\healthy\01098_saltandpepper_Screen_Shot_2018-06-12_at_11.59.38_PM.jpg || train\healthy\01304_Screen_Shot_2018-06-12_at_11.59.38_PM.jpg"
"1111111101111111000000111100000110000001100000011000001111100011","2","train","healthy","train\healthy\01104_saltandpepper_Screen_Shot_2018-06-13_at_12.00.23_AM.jpg || train\healthy\01310_Screen_Shot_2018-06-13_at_12.00.23_AM.jpg"
"0111111111001011100010111000000110000000100000011100000101000011","2","train","healthy","train\healthy\01105_saltandpepper_Screen_Shot_2018-06-13_at_12.00.35_AM.jpg || train\healthy\01311_Screen_Shot_2018-06-13_at_12.00.35_AM.jpg"
"1111111111100011111000011010000010000000101000001100000011100000","2","train","healthy","train\healthy\01112_saltandpepper_Screen_Shot_2018-06-13_at_12.01.36_AM.jpg || train\healthy\01318_Screen_Shot_2018-06-13_at_12.01.36_AM.jpg"
"0000000011111100011111100111111111111111011111011111110001000000","2","train","healthy","train\healthy\01113_saltandpepper_Screen_Shot_2018-06-13_at_12.01.49_AM.jpg || train\healthy\01319_Screen_Shot_2018-06-13_at_12.01.49_AM.jpg"
"0001111100000011010000011100000111000101110000011100000111100011","2","train","healthy","train\healthy\01119_saltandpepper_Screen_Shot_2018-06-13_at_12.02.41_AM.jpg || train\healthy\01325_Screen_Shot_2018-06-13_at_12.02.41_AM.jpg"
"0111111111100000110010001000000011100000110000001100000011100011","2","train","healthy","train\healthy\01121_saltandpepper_Screen_Shot_2018-06-13_at_12.02.53_AM.jpg || train\healthy\01327_Screen_Shot_2018-06-13_at_12.02.53_AM.jpg"
"0111111111100011110000011000000110000000100000011100000111000011","2","train","healthy","train\healthy\01123_saltandpepper_Screen_Shot_2018-06-13_at_12.03.17_AM.jpg || train\healthy\01329_Screen_Shot_2018-06-13_at_12.03.17_AM.jpg"
"0111111111111000110000001101010110000000110000001100000111000001","2","train","healthy","train\healthy\01124_saltandpepper_Screen_Shot_2018-06-13_at_12.03.21_AM.jpg || train\healthy\01330_Screen_Shot_2018-06-13_at_12.03.21_AM.jpg"
"1100101011000010100011011000110101000001110000011100000111100011","2","train","healthy","train\healthy\01125_saltandpepper_Screen_Shot_2018-06-13_at_12.03.27_AM.jpg || train\healthy\01331_Screen_Shot_2018-06-13_at_12.03.27_AM.jpg"
"1111111111000011110000011000000010000000100000001100000111100011","2","train","healthy","train\healthy\01127_saltandpepper_Screen_Shot_2018-06-13_at_12.03.44_AM.jpg || train\healthy\01333_Screen_Shot_2018-06-13_at_12.03.44_AM.jpg"
"0111111110001111100010011000001011000010110000001100000011100001","2","train","healthy","train\healthy\01129_saltandpepper_Screen_Shot_2018-06-13_at_12.04.01_AM.jpg || train\healthy\01335_Screen_Shot_2018-06-13_at_12.04.01_AM.jpg"
"1111100011100000110000001100000010000000110000001100000011110011","2","train","healthy","train\healthy\01133_saltandpepper_Screen_Shot_2018-06-13_at_12.04.39_AM.jpg || train\healthy\01339_Screen_Shot_2018-06-13_at_12.04.39_AM.jpg"
"1111111111101001110000001100000110100011100000001100000111100011","2","train","healthy","train\healthy\01137_saltandpepper_Screen_Shot_2018-06-13_at_12.05.19_AM.jpg || train\healthy\01343_Screen_Shot_2018-06-13_at_12.05.19_AM.jpg"
"1101111110100011000000010100000111000000110000001100000111100011","2","train","healthy","train\healthy\01139_saltandpepper_Screen_Shot_2018-06-13_at_12.05.33_AM.jpg || train\healthy\01345_Screen_Shot_2018-06-13_at_12.05.33_AM.jpg"
"0000011100111111011111110000000100000001100000011100000111000011","2","train","healthy","train\healthy\01140_saltandpepper_Screen_Shot_2018-06-13_at_12.05.46_AM.jpg || train\healthy\01346_Screen_Shot_2018-06-13_at_12.05.46_AM.jpg"
"1111011111001011100010010000000000000000110000011100000111100011","2","train","healthy","train\healthy\01143_saltandpepper_Screen_Shot_2018-06-13_at_12.06.15_AM.jpg || train\healthy\01349_Screen_Shot_2018-06-13_at_12.06.15_AM.jpg"
"0111111101111111011000110100000100000001000000000000000001000011","2","train","healthy","train\healthy\01144_saltandpepper_Screen_Shot_2018-06-13_at_12.06.28_AM.jpg || train\healthy\01350_Screen_Shot_2018-06-13_at_12.06.28_AM.jpg"
"0111111111100111110001111100000110010010100000001000000011001001","2","train","healthy","train\healthy\01145_saltandpepper_Screen_Shot_2018-06-13_at_12.06.36_AM.jpg || train\healthy\01351_Screen_Shot_2018-06-13_at_12.06.36_AM.jpg"
"0111111111111111110000111100000111000001110000011100000100000011","2","train","healthy","train\healthy\01149_saltandpepper_Screen_Shot_2018-06-13_at_12.07.05_AM.jpg || train\healthy\01355_Screen_Shot_2018-06-13_at_12.07.05_AM.jpg"
"0111111111011111110000010000000100110010100000000001100011111000","2","train","healthy","train\healthy\01163_saltandpepper_Screen_Shot_2018-06-13_at_12.08.58_AM.jpg || train\healthy\01369_Screen_Shot_2018-06-13_at_12.08.58_AM.jpg"
"0111111111000001100000001000000110000000100000001000000011000001","2","train","healthy","train\healthy\01164_saltandpepper_Screen_Shot_2018-06-13_at_12.09.05_AM.jpg || train\healthy\01370_Screen_Shot_2018-06-13_at_12.09.05_AM.jpg"
"0111111111111111111000010001000010000000110000001100000011100001","2","train","healthy","train\healthy\01168_saltandpepper_Screen_Shot_2018-06-13_at_12.09.37_AM.jpg || train\healthy\01374_Screen_Shot_2018-06-13_at_12.09.37_AM.jpg"
"0100001001111111011111110011011101101011010000110100001001100011","2","train","healthy","train\healthy\01172_saltandpepper_Screen_Shot_2018-06-13_at_12.10.04_AM.jpg || train\healthy\01378_Screen_Shot_2018-06-13_at_12.10.04_AM.jpg"
"1111111111110011110000011100000000000000010000001100000011110010","2","train","healthy","train\healthy\01173_saltandpepper_Screen_Shot_2018-06-13_at_12.10.10_AM.jpg || train\healthy\01379_Screen_Shot_2018-06-13_at_12.10.10_AM.jpg"
"0111111111100111111110001111100010000000100000011100000111100001","2","train","healthy","train\healthy\01174_saltandpepper_Screen_Shot_2018-06-13_at_12.10.16_AM.jpg || train\healthy\01380_Screen_Shot_2018-06-13_at_12.10.16_AM.jpg"
"1111111110000011110000011100000110000001110000010000001111111111","2","train","healthy","train\healthy\01178_saltandpepper_Screen_Shot_2018-06-13_at_12.10.45_AM.jpg || train\healthy\01384_Screen_Shot_2018-06-13_at_12.10.45_AM.jpg"
"1111111111100011111000011100000110000000110000001100001111000011","2","train","healthy","train\healthy\01179_saltandpepper_Screen_Shot_2018-06-13_at_12.10.53_AM.jpg || train\healthy\01385_Screen_Shot_2018-06-13_at_12.10.53_AM.jpg"
"1111111111001111100000111100000011000001110000011110001111111111","2","train","healthy","train\healthy\01180_saltandpepper_Screen_Shot_2018-06-13_at_12.10.57_AM.jpg || train\healthy\01386_Screen_Shot_2018-06-13_at_12.10.57_AM.jpg"
"1111111111111111111000011100000111000001110000011110000111110111","2","train","healthy","train\healthy\01181_saltandpepper_Screen_Shot_2018-06-13_at_12.11.02_AM.jpg || train\healthy\01387_Screen_Shot_2018-06-13_at_12.11.02_AM.jpg"
"0001111100111000111110001111000010010000100000011100000111000011","2","train","healthy","train\healthy\01182_saltandpepper_Screen_Shot_2018-06-13_at_12.11.10_AM.jpg || train\healthy\01388_Screen_Shot_2018-06-13_at_12.11.10_AM.jpg"
"0111111111100001110000001100000010000000100100001101000100000011","2","train","healthy","train\healthy\01185_saltandpepper_Screen_Shot_2018-06-13_at_12.11.45_AM.jpg || train\healthy\01391_Screen_Shot_2018-06-13_at_12.11.45_AM.jpg"
"1111111111100011110000011000000110000000100000011100000111110111","2","train","healthy","train\healthy\01186_saltandpepper_Screen_Shot_2018-06-13_at_12.11.57_AM.jpg || train\healthy\01392_Screen_Shot_2018-06-13_at_12.11.57_AM.jpg"
"0111111111100111111010111110000110000000100000001000000011001001","2","train","healthy","train\healthy\01193_saltandpepper_Screen_Shot_2018-06-13_at_12.13.51_AM.jpg || train\healthy\01399_Screen_Shot_2018-06-13_at_12.13.51_AM.jpg"
"0111111111110111110001111000000110000001100000011000000111000011","2","train","healthy","train\healthy\01194_saltandpepper_Screen_Shot_2018-06-13_at_12.13.58_AM.jpg || train\healthy\01400_Screen_Shot_2018-06-13_at_12.13.58_AM.jpg"
"1111000011111000110011001000111110000111000000110000001100000111","2","train","healthy","train\healthy\01197_saltandpepper_Screen_Shot_2018-06-13_at_12.14.18_AM.jpg || train\healthy\01403_Screen_Shot_2018-06-13_at_12.14.18_AM.jpg"
"0100000001111110011111100111111101111111011110000010000000000000","2","train","healthy","train\healthy\01200_saltandpepper_Screen_Shot_2018-06-13_at_12.14.53_AM.jpg || train\healthy\01406_Screen_Shot_2018-06-13_at_12.14.53_AM.jpg"
"1111111111111111111000111100000010000110100000001100000000000000","2","train","healthy","train\healthy\01209_saltandpepper_Screen_Shot_2018-06-13_at_12.16.22_AM.jpg || train\healthy\01415_Screen_Shot_2018-06-13_at_12.16.22_AM.jpg"
"0111111110000111100010110000000100000011110000111100011111111111","2","train","healthy","train\healthy\01211_saltandpepper_Screen_Shot_2018-06-13_at_12.16.45_AM.jpg || train\healthy\01417_Screen_Shot_2018-06-13_at_12.16.45_AM.jpg"
"1111111111100011110000011000000110000000100000011100000111100011","2","train","healthy","train\healthy\01212_saltandpepper_Screen_Shot_2018-06-13_at_12.16.54_AM.jpg || train\healthy\01418_Screen_Shot_2018-06-13_at_12.16.54_AM.jpg"
"0111111111110111111000111110001111000001110001011000000011000001","2","train","healthy","train\healthy\01221_saltandpepper_Screen_Shot_2018-06-13_at_12.17.55_AM.jpg || train\healthy\01427_Screen_Shot_2018-06-13_at_12.17.55_AM.jpg"
"0111100011110011111100111101000111000001110000011100000111100011","2","train","healthy","train\healthy\01222_saltandpepper_Screen_Shot_2018-06-13_at_12.18.02_AM.jpg || train\healthy\01428_Screen_Shot_2018-06-13_at_12.18.02_AM.jpg"
"1111111111100011110000011000000110000000100000011100000111000011","2","train","healthy","train\healthy\01232_saltandpepper_Screen_Shot_2018-06-13_at_12.19.43_AM.jpg || train\healthy\01438_Screen_Shot_2018-06-13_at_12.19.43_AM.jpg"
"1111111111100011110000011110000010100000110000001100000111111111","2","train","healthy","train\healthy\01236_saltandpepper_Screen_Shot_2018-06-13_at_12.20.25_AM.jpg || train\healthy\01442_Screen_Shot_2018-06-13_at_12.20.25_AM.jpg"
"0000000000000000001111110011111100111111001111110011111100111111","19","train|valid","healthy","train\healthy\01445_translation_Screen_Shot_2018-06-12_at_11.50.19_PM.jpg || train\healthy\01447_translation_Screen_Shot_2018-06-12_at_11.50.33_PM.jpg || train\healthy\01464_translation_Screen_Shot_2018-06-12_at_11.52.55_PM.jpg || train\healthy\01466_translation_Screen_Shot_2018-06-12_at_11.53.17_PM.jpg || train\healthy\01472_translation_Screen_Shot_2018-06-12_at_11.54.10_PM.jpg || train\healthy\01477_translation_Screen_Shot_2018-06-12_at_11.54.55_PM.jpg || train\healthy\01478_translation_Screen_Shot_2018-06-12_at_11.55.00_PM.jpg || train\healthy\01481_translation_Screen_Shot_2018-06-12_at_11.55.28_PM.jpg"
"0000000001111111011101110111111101111111011111110111111101111111","2","train|valid","healthy","train\healthy\01473_translation_Screen_Shot_2018-06-12_at_11.54.20_PM.jpg || valid\healthy\01546_translation_Screen_Shot_2018-06-13_at_12.04.46_AM.jpg"
"0000000000000000011111110111111101111111011111110111111101111111","5","train|valid","healthy","train\healthy\01474_translation_Screen_Shot_2018-06-12_at_11.54.27_PM.jpg || valid\healthy\01523_translation_Screen_Shot_2018-06-13_at_12.01.32_AM.jpg || valid\healthy\01539_translation_Screen_Shot_2018-06-13_at_12.03.44_AM.jpg || valid\healthy\01617_translation_Screen_Shot_2018-06-13_at_12.15.27_AM.jpg || valid\healthy\01618_translation_Screen_Shot_2018-06-13_at_12.15.39_AM.jpg"
"1111111101111111001110110000010110000000100000001010000011000001","2","train","scab","train\scab\aug_000001_local_DataSet_Image_002008_Scab(30).jpg || train\scab\aug_001019_local_DataSet_Image_002014_Scab(83).jpg"
"1111111111011011101110010011111100001110100000011000000111000001","11","train|valid","scab","train\scab\aug_000020_local_DataSet_Image_002080_Scab(19).jpg || train\scab\aug_000407_local_DataSet_Image_002076_Scab(106).jpg || train\scab\aug_000653_local_DataSet_Image_002085_Scab(42).jpg || train\scab\local_DataSet_Image_002076_Scab(106).jpg || train\scab\local_DataSet_Image_002077_Scab(129).jpg || train\scab\local_DataSet_Image_002080_Scab(19).jpg || train\scab\local_DataSet_Image_002087_Scab(78).jpg || train\scab\local_DataSet_Image_002089_Scab(95).jpg"
"1111011111111101111111001011110010111000100100001000000011000001","5","train","scab","train\scab\aug_000026_local_DataSet_Image_002033_Scab(68).jpg || train\scab\aug_000194_local_DataSet_Image_002036_Scab(86).jpg || train\scab\aug_000277_local_DataSet_Image_002022_Scab(119).jpg || train\scab\aug_001015_local_DataSet_Image_002024_Scab(135).jpg || train\scab\aug_001285_local_DataSet_Image_002018_Scab(101).jpg"
"1111111111111111111110011000010010000000100000001000000111000001","13","train","scab","train\scab\aug_000035_local_DataSet_Image_001997_Scab(100).jpg || train\scab\aug_000285_local_DataSet_Image_002008_Scab(30).jpg || train\scab\aug_001319_local_DataSet_Image_002006_Scab(2).jpg || train\scab\aug_001340_local_DataSet_Image_002003_Scab(148).jpg || train\scab\local_DataSet_Image_001997_Scab(100).jpg || train\scab\local_DataSet_Image_002000_Scab(132).jpg || train\scab\local_DataSet_Image_002001_Scab(133).jpg || train\scab\local_DataSet_Image_002003_Scab(148).jpg"
"0010000000011110101111100011111001111111011111100000110010000000","4","train","scab","train\scab\aug_000062_local_DataSet_Image_002073_Scab(71).jpg || train\scab\aug_000430_local_DataSet_Image_002058_Scab(104).jpg || train\scab\aug_000446_local_DataSet_Image_002068_Scab(5).jpg || train\scab\aug_000880_local_DataSet_Image_002064_Scab(14).jpg"
"1111011111011111100111101001111010001110100001001000000011000001","25","train","scab","train\scab\aug_000076_local_DataSet_Image_002027_Scab(32).jpg || train\scab\aug_000536_local_DataSet_Image_002022_Scab(119).jpg || train\scab\aug_000713_local_DataSet_Image_002028_Scab(4).jpg || train\scab\aug_000816_local_DataSet_Image_002028_Scab(4).jpg || train\scab\aug_000850_local_DataSet_Image_002034_Scab(69).jpg || train\scab\local_DataSet_Image_002017_Scab(10).jpg || train\scab\local_DataSet_Image_002018_Scab(101).jpg || train\scab\local_DataSet_Image_002019_Scab(102).jpg"
"1111111111011011101110010011111100011110100000011000000111000001","5","train","scab","train\scab\aug_000107_local_DataSet_Image_002090_Scab(96).jpg || train\scab\local_DataSet_Image_002084_Scab(40).jpg || train\scab\local_DataSet_Image_002086_Scab(63).jpg || train\scab\local_DataSet_Image_002088_Scab(79).jpg || train\scab\local_DataSet_Image_002090_Scab(96).jpg"
"1111111111111001111110001111110011111000111000001000000011000001","11","train","scab","train\scab\aug_000115_local_DataSet_Image_002039_Scab(117).jpg || train\scab\local_DataSet_Image_002037_Scab(113).jpg || train\scab\local_DataSet_Image_002039_Scab(117).jpg || train\scab\local_DataSet_Image_002043_Scab(146).jpg || train\scab\local_DataSet_Image_002044_Scab(147).jpg || train\scab\local_DataSet_Image_002047_Scab(28).jpg || train\scab\local_DataSet_Image_002048_Scab(29).jpg || train\scab\local_DataSet_Image_002051_Scab(64).jpg"
"1111111111110001111110001111110011111100111000001000000011000001","2","train","scab","train\scab\aug_000125_local_DataSet_Image_002056_Scab(98).jpg || train\scab\aug_000555_local_DataSet_Image_002038_Scab(114).jpg"
"1111111111111111110001001001000010000000100000001100000011000001","2","train","scab","train\scab\aug_000161_local_DataSet_Image_002012_Scab(67).jpg || train\scab\aug_000250_local_DataSet_Image_002014_Scab(83).jpg"
"0000001000111101001111100011111001111111001111110001110000000000","17","train","scab","train\scab\aug_000184_local_DataSet_Image_002074_Scab(87).jpg || train\scab\aug_000218_local_DataSet_Image_002062_Scab(136).jpg || train\scab\aug_000797_local_DataSet_Image_002069_Scab(50).jpg || train\scab\aug_000904_local_DataSet_Image_002062_Scab(136).jpg || train\scab\aug_001099_local_DataSet_Image_002074_Scab(87).jpg || train\scab\aug_001136_local_DataSet_Image_002065_Scab(33).jpg || train\scab\aug_001366_local_DataSet_Image_002071_Scab(6).jpg || train\scab\local_DataSet_Image_002057_Scab(103).jpg"
"1111111111000001100000001000000010000000100100001100111111111111","2","train","scab","train\scab\aug_000212_local_DataSet_Image_002004_Scab(149).jpg || train\scab\aug_000877_local_DataSet_Image_002007_Scab(24).jpg"
"1111111111011011101111010011111100011110100000011000000111000001","3","train|valid","scab","train\scab\aug_000275_local_DataSet_Image_002085_Scab(42).jpg || train\scab\local_DataSet_Image_002085_Scab(42).jpg || valid\scab\local_DataSet_Image_000451_Scab(61).jpg"
"1111111111111111110001101101000010000000100000001100010011000001","3","train","scab","train\scab\aug_000278_local_DataSet_Image_002012_Scab(67).jpg || train\scab\aug_000499_local_DataSet_Image_002014_Scab(83).jpg || train\scab\aug_000958_local_DataSet_Image_002014_Scab(83).jpg"
"1111111111111111111110011000000110000000100000001000000111000001","2","train","scab","train\scab\aug_000307_local_DataSet_Image_002012_Scab(67).jpg || train\scab\aug_000897_local_DataSet_Image_002011_Scab(66).jpg"
"1111111111011101100111101001111010001110100000001000000011000001","2","train","scab","train\scab\aug_000311_local_DataSet_Image_002027_Scab(32).jpg || train\scab\aug_000351_local_DataSet_Image_002020_Scab(11).jpg"
"1111111111111001111110001111110011111100111000001000000011000001","12","train","scab","train\scab\aug_000341_local_DataSet_Image_002054_Scab(81).jpg || train\scab\aug_001059_local_DataSet_Image_002050_Scab(44).jpg || train\scab\local_DataSet_Image_002038_Scab(114).jpg || train\scab\local_DataSet_Image_002040_Scab(128).jpg || train\scab\local_DataSet_Image_002041_Scab(130).jpg || train\scab\local_DataSet_Image_002042_Scab(131).jpg || train\scab\local_DataSet_Image_002045_Scab(21).jpg || train\scab\local_DataSet_Image_002046_Scab(22).jpg"
"1111111111111101101111001011110010111000100000001000000011000001","2","train","scab","train\scab\aug_000377_local_DataSet_Image_002035_Scab(85).jpg || train\scab\aug_000796_local_DataSet_Image_002034_Scab(69).jpg"
"0110100000111100011111000011110100111111001111000000100000000000","2","train","scab","train\scab\aug_000419_local_DataSet_Image_002100_Scab(54).jpg || train\scab\aug_000625_local_DataSet_Image_002075_Scab(88).jpg"
"1111111111111001111111001111110011111100110000001000000011000001","3","train","scab","train\scab\aug_000473_local_DataSet_Image_002056_Scab(98).jpg || train\scab\aug_000805_local_DataSet_Image_002051_Scab(64).jpg || train\scab\aug_000948_local_DataSet_Image_002050_Scab(44).jpg"
"1111111111111111110110011000010010000000100000001000000111000001","2","train","scab","train\scab\aug_000508_local_DataSet_Image_002003_Scab(148).jpg || train\scab\aug_001000_local_DataSet_Image_002009_Scab(45).jpg"
"1111111111100001111110101001011010010100100000001000000011000001","8","train","scab","train\scab\aug_000547_local_DataSet_Image_002099_Scab(72).jpg || train\scab\aug_000739_local_DataSet_Image_002093_Scab(138).jpg || train\scab\aug_000799_local_DataSet_Image_002093_Scab(138).jpg || train\scab\local_DataSet_Image_002093_Scab(138).jpg || train\scab\local_DataSet_Image_002095_Scab(35).jpg || train\scab\local_DataSet_Image_002096_Scab(51).jpg || train\scab\local_DataSet_Image_002097_Scab(56).jpg || train\scab\local_DataSet_Image_002098_Scab(7).jpg"
"1111111111001111100011111001111110001111100000111000000011000001","2","train","scab","train\scab\aug_000574_local_DataSet_Image_002044_Scab(147).jpg || train\scab\aug_000922_local_DataSet_Image_002047_Scab(28).jpg"
"1111111111111101111111101111111011111110110000001110000011100001","2","train","scab","train\scab\aug_000589_local_DataSet_Image_002080_Scab(19).jpg || train\scab\aug_001365_local_DataSet_Image_002084_Scab(40).jpg"
"1111111111011101100111101001111010001110100001001000000011000001","2","train","scab","train\scab\aug_000621_local_DataSet_Image_002023_Scab(134).jpg || train\scab\aug_000771_local_DataSet_Image_002033_Scab(68).jpg"
"1111111011111111111111001111111001111111000000001000000000000001","2","train","scab","train\scab\aug_000683_local_DataSet_Image_002045_Scab(21).jpg || train\scab\aug_000779_local_DataSet_Image_002056_Scab(98).jpg"
"0100001000111110011111010111111100111111011111000000100000000000","2","train","scab","train\scab\aug_000704_local_DataSet_Image_002068_Scab(5).jpg || train\scab\aug_001056_local_DataSet_Image_002064_Scab(14).jpg"
"1111111111011011101011010011111100011110100000011000000111000001","2","train","scab","train\scab\aug_000715_local_DataSet_Image_002082_Scab(26).jpg || train\scab\local_DataSet_Image_002082_Scab(26).jpg"
"1111111111111001111111001011110010111000101100001000000011000001","2","train","scab","train\scab\aug_000761_local_DataSet_Image_002020_Scab(11).jpg || train\scab\aug_001044_local_DataSet_Image_002019_Scab(102).jpg"
"0000001000111101001111100011111001111111001111110001100000000000","14","train","scab","train\scab\aug_000774_local_DataSet_Image_002066_Scab(34).jpg || train\scab\aug_001225_local_DataSet_Image_002058_Scab(104).jpg || train\scab\aug_001306_local_DataSet_Image_002066_Scab(34).jpg || train\scab\aug_001324_local_DataSet_Image_002069_Scab(50).jpg || train\scab\local_DataSet_Image_002058_Scab(104).jpg || train\scab\local_DataSet_Image_002060_Scab(121).jpg || train\scab\local_DataSet_Image_002063_Scab(137).jpg || train\scab\local_DataSet_Image_002064_Scab(14).jpg"
"1111111111000001100000011000000010000000100001001110100111111111","2","train","scab","train\scab\aug_000936_local_DataSet_Image_002005_Scab(150).jpg || train\scab\aug_001283_local_DataSet_Image_001998_Scab(115).jpg"
"1111111111111101111111101111111011111100110000001110000011100001","2","train","scab","train\scab\aug_000987_local_DataSet_Image_002089_Scab(95).jpg || train\scab\aug_001046_local_DataSet_Image_002083_Scab(27).jpg"
"1111111111011111100111101001111010001110100001101000000011000001","2","train","scab","train\scab\aug_001096_local_DataSet_Image_002031_Scab(48).jpg || train\scab\aug_001372_local_DataSet_Image_002034_Scab(69).jpg"
"1110111111000001100000001000000010000000100000101110111111111111","2","train","scab","train\scab\aug_001115_local_DataSet_Image_001998_Scab(115).jpg || train\scab\aug_001315_local_DataSet_Image_002015_Scab(9).jpg"
"1111111111111111111110011000010110000000100000001000000111000001","10","train","scab","train\scab\local_DataSet_Image_001998_Scab(115).jpg || train\scab\local_DataSet_Image_001999_Scab(116).jpg || train\scab\local_DataSet_Image_002002_Scab(139).jpg || train\scab\local_DataSet_Image_002005_Scab(150).jpg || train\scab\local_DataSet_Image_002007_Scab(24).jpg || train\scab\local_DataSet_Image_002009_Scab(45).jpg || train\scab\local_DataSet_Image_002010_Scab(46).jpg || train\scab\local_DataSet_Image_002011_Scab(66).jpg"
"1111111111011011101111010011111100001110100000011000000111000001","4","train|valid","scab","train\scab\local_DataSet_Image_002078_Scab(144).jpg || train\scab\local_DataSet_Image_002079_Scab(145).jpg || train\scab\local_DataSet_Image_002081_Scab(20).jpg || valid\scab\local_DataSet_Image_000450_Scab(127).jpg"
"1111111111100001111110101000011010010100100000001000000011000001","2","train","scab","train\scab\local_DataSet_Image_002091_Scab(105).jpg || train\scab\local_DataSet_Image_002092_Scab(122).jpg"
"0000000000000000001111110011111100111111001111110011111100011111","2","valid","healthy","valid\healthy\01608_translation_Screen_Shot_2018-06-13_at_12.14.09_AM.jpg || valid\healthy\01610_translation_Screen_Shot_2018-06-13_at_12.14.32_AM.jpg"
"1111111111000101110011111001000110000000100000001000000011000001","4","valid","scab","valid\scab\local_DataSet_Image_000428_Scab(109).jpg || valid\scab\local_DataSet_Image_000433_Scab(38).jpg || valid\scab\local_DataSet_Image_000434_Scab(59).jpg || valid\scab\local_DataSet_Image_000436_Scab(76).jpg"
"1111111111000101110001111001000110000000100000001000000011000001","2","valid","scab","valid\scab\local_DataSet_Image_000431_Scab(17).jpg || valid\scab\local_DataSet_Image_000435_Scab(73).jpg"
"1111111111100101110001101001011110000011100000001100000011000001","2","valid","scab","valid\scab\local_DataSet_Image_000438_Scab(110).jpg || valid\scab\local_DataSet_Image_000443_Scab(39).jpg"
"1111111111100101110001101000011110000011100000001100000011000001","3","valid","scab","valid\scab\local_DataSet_Image_000439_Scab(126).jpg || valid\scab\local_DataSet_Image_000440_Scab(143).jpg || valid\scab\local_DataSet_Image_000441_Scab(18).jpg"
"1111111111110101110001101000011110000011100000001100000011000001","3","valid","scab","valid\scab\local_DataSet_Image_000442_Scab(25).jpg || valid\scab\local_DataSet_Image_000444_Scab(60).jpg || valid\scab\local_DataSet_Image_000447_Scab(93).jpg"
