"AHash","Rel","Split","Class","Base"
"0011100001101111011111010011110010011100100000001000000001000001","test\black_spot\local_DataSet_Image_000161_Black_spot(624).jpg","test","black_spot","local_DataSet_Image_000161_Black_spot(624)"
"0011110000100010000011111001111100011111000111111000111100001110","test\black_spot\local_DataSet_Image_000162_Black_spot(268).jpg","test","black_spot","local_DataSet_Image_000162_Black_spot(268)"
"1111111111100001110000001000000010000000100000001000000011000001","test\black_spot\local_DataSet_Image_000163_Black_spot(780).jpg","test","black_spot","local_DataSet_Image_000163_Black_spot(780)"
"1000001101000011000000101000001001011110010011100001100110100011","test\black_spot\local_DataSet_Image_000164_Black_spot(186).jpg","test","black_spot","local_DataSet_Image_000164_Black_spot(186)"
"1111111111100011100000001000010000000000000000000000000110000011","test\black_spot\local_DataSet_Image_000165_Black_spot(812).jpg","test","black_spot","local_DataSet_Image_000165_Black_spot(812)"
"1111111111100011110000001000000010010000100000001000000011000001","test\black_spot\local_DataSet_Image_000166_Black_spot(1075).jpg","test","black_spot","local_DataSet_Image_000166_Black_spot(1075)"
"0001111000000010100011111001111110010111100111110000101100100010","test\black_spot\local_DataSet_Image_000167_Black_spot(1223).jpg","test","black_spot","local_DataSet_Image_000167_Black_spot(1223)"
"0011100001110001010111000001110010011100100100001000000101000001","test\black_spot\local_DataSet_Image_000168_Black_spot(646).jpg","test","black_spot","local_DataSet_Image_000168_Black_spot(646)"
"0011100001000011000000010000110110011100100011001100110101100001","test\black_spot\local_DataSet_Image_000169_Black_spot(276).jpg","test","black_spot","local_DataSet_Image_000169_Black_spot(276)"
"0011110000111110011101111111111011111110101111001000000000000000","test\black_spot\local_DataSet_Image_000170_Black_spot(569).jpg","test","black_spot","local_DataSet_Image_000170_Black_spot(569)"
"0111111111000001100000000000010000001110100011101000001111000011","test\black_spot\local_DataSet_Image_000171_Black_spot(1074).jpg","test","black_spot","local_DataSet_Image_000171_Black_spot(1074)"
"1100001110000001100000011000010010000100100011001000110111000011","test\black_spot\local_DataSet_Image_000172_Black_spot(933).jpg","test","black_spot","local_DataSet_Image_000172_Black_spot(933)"
"0011100001100001010100000011110011110100111110001110000001100001","test\black_spot\local_DataSet_Image_000173_Black_spot(673).jpg","test","black_spot","local_DataSet_Image_000173_Black_spot(673)"
"1111111111000011100000011000000000000110000000001000000011000001","test\black_spot\local_DataSet_Image_000174_Black_spot(792).jpg","test","black_spot","local_DataSet_Image_000174_Black_spot(792)"
"0111100001000111000011110000011110001110100001001000000111000001","test\black_spot\local_DataSet_Image_000175_Black_spot(293).jpg","test","black_spot","local_DataSet_Image_000175_Black_spot(293)"
"0000001111100001110000011000000010001000010111000110110101111111","test\black_spot\local_DataSet_Image_000176_Black_spot(614).jpg","test","black_spot","local_DataSet_Image_000176_Black_spot(614)"
"1111001111000001100000001000000010011000100110001100000111100001","test\black_spot\local_DataSet_Image_000177_Black_spot(974).jpg","test","black_spot","local_DataSet_Image_000177_Black_spot(974)"
"1111111111100011100000011000000010000000100000001000000011000000","test\black_spot\local_DataSet_Image_000178_Black_spot(227).jpg","test","black_spot","local_DataSet_Image_000178_Black_spot(227)"
"1111111111100001100000011000000000000000000010001000000110000001","test\black_spot\local_DataSet_Image_000179_Black_spot(845).jpg","test","black_spot","local_DataSet_Image_000179_Black_spot(845)"
"1111111111100001110000001000000010010000100000001000000011000011","test\black_spot\local_DataSet_Image_000180_Black_spot(977).jpg","test","black_spot","local_DataSet_Image_000180_Black_spot(977)"
"1111111111000011000000010000000000000100100001101100000011100001","test\black_spot\local_DataSet_Image_000181_Black_spot(1183).jpg","test","black_spot","local_DataSet_Image_000181_Black_spot(1183)"
"1111111111000001100000000000000000001100000010001010000111000011","test\black_spot\local_DataSet_Image_000182_Black_spot(1170).jpg","test","black_spot","local_DataSet_Image_000182_Black_spot(1170)"
"0000011111000001110000001010000010010000000011000111110001110111","test\black_spot\local_DataSet_Image_000183_Black_spot(414).jpg","test","black_spot","local_DataSet_Image_000183_Black_spot(414)"
"1111111110000001100000000000000000001000100000001000010011000011","test\black_spot\local_DataSet_Image_000184_Black_spot(1218).jpg","test","black_spot","local_DataSet_Image_000184_Black_spot(1218)"
"0111100001110001010000000000000010110000100000001100000111111111","test\canker\local_DataSet_Image_000185_Canker(131).jpg","test","canker","local_DataSet_Image_000185_Canker(131)"
"1111111111100011110000011000000010001000100000101000000011000001","test\canker\local_DataSet_Image_000186_Canker(335).jpg","test","canker","local_DataSet_Image_000186_Canker(335)"
"0011110000000110000011111001111110011111100011111000110100000110","test\canker\local_DataSet_Image_000187_Canker(207).jpg","test","canker","local_DataSet_Image_000187_Canker(207)"
"1111111111110001110000001000000010000000100000001100000111111111","test\canker\local_DataSet_Image_000188_Canker(652).jpg","test","canker","local_DataSet_Image_000188_Canker(652)"
"1111111111000000100000001000000010010000100000001100000011100001","test\canker\local_DataSet_Image_000189_Canker(698).jpg","test","canker","local_DataSet_Image_000189_Canker(698)"
"1111111111000011100000011001100010010000100000001000000011000001","test\canker\local_DataSet_Image_000190_Canker(877).jpg","test","canker","local_DataSet_Image_000190_Canker(877)"
"1111111110000001100000000000100010001100100000001000000111000011","test\canker\local_DataSet_Image_000191_Canker(731).jpg","test","canker","local_DataSet_Image_000191_Canker(731)"
"1111111111000001100000001000000010010000100000001100000111100011","test\canker\local_DataSet_Image_000192_Canker(706).jpg","test","canker","local_DataSet_Image_000192_Canker(706)"
"0111100001100011010000010000001010001000100000101000000111000011","test\canker\local_DataSet_Image_000193_Canker(975).jpg","test","canker","local_DataSet_Image_000193_Canker(975)"
"0111100001110101010011000001100010001000100000001000000011000011","test\canker\local_DataSet_Image_000194_Canker(32).jpg","test","canker","local_DataSet_Image_000194_Canker(32)"
"1111111111000001100000001000000010000000100000001000000011000001","test\canker\local_DataSet_Image_000195_Canker(858).jpg","test","canker","local_DataSet_Image_000195_Canker(858)"
"0000111001100011100110111001111100011111000111010000111101000011","test\canker\local_DataSet_Image_000196_Canker(1071).jpg","test","canker","local_DataSet_Image_000196_Canker(1071)"
"0111100001100011010110010001100010010000100000001100000011100001","test\canker\local_DataSet_Image_000197_Canker(134).jpg","test","canker","local_DataSet_Image_000197_Canker(134)"
"0111100001110111010000011010000010001000100000001100000011100011","test\canker\local_DataSet_Image_000198_Canker(259).jpg","test","canker","local_DataSet_Image_000198_Canker(259)"
"0000111111100111100010011000100010001010000000000000000101000001","test\canker\local_DataSet_Image_000199_Canker(230).jpg","test","canker","local_DataSet_Image_000199_Canker(230)"
"0001110000100010010000011000000010100000100000000100000100100000","test\canker\local_DataSet_Image_000200_Canker(14).jpg","test","canker","local_DataSet_Image_000200_Canker(14)"
"1111111111000001110000001000000010000000100000001100000011110011","test\canker\local_DataSet_Image_000201_Canker(650).jpg","test","canker","local_DataSet_Image_000201_Canker(650)"
"0000111001100001110000001101100010011100010101000100000001100001","test\canker\local_DataSet_Image_000202_Canker(626).jpg","test","canker","local_DataSet_Image_000202_Canker(626)"
"1111111111100011100000001000000010000000100000001000000111000011","test\canker\local_DataSet_Image_000203_Canker(597).jpg","test","canker","local_DataSet_Image_000203_Canker(597)"
"0111100001111111011000110100000111000000110000011100000111100011","test\canker\local_DataSet_Image_000204_Canker(253).jpg","test","canker","local_DataSet_Image_000204_Canker(253)"
"1111111111100001110000001000000010000000100000001000000011000001","test\canker\local_DataSet_Image_000205_Canker(889).jpg","test","canker","local_DataSet_Image_000205_Canker(889)"
"1111111111000000100000001000000010010000100100001000100011000011","test\canker\local_DataSet_Image_000206_Canker(391).jpg","test","canker","local_DataSet_Image_000206_Canker(391)"
"0000111111000011100000011000000010000001001011000000111101100111","test\canker\local_DataSet_Image_000207_Canker(994).jpg","test","canker","local_DataSet_Image_000207_Canker(994)"
"0111100001000011000000010000101010011001100000001000000111000011","test\canker\local_DataSet_Image_000208_Canker(346).jpg","test","canker","local_DataSet_Image_000208_Canker(346)"
"0000111111000001100001000000111000001110000011010000011101000011","test\canker\local_DataSet_Image_000209_Canker(37).jpg","test","canker","local_DataSet_Image_000209_Canker(37)"
"1111111111000001100000011000000010000000100000001000000011000000","test\canker\local_DataSet_Image_000210_Canker(699).jpg","test","canker","local_DataSet_Image_000210_Canker(699)"
"1111111111000000100000001000000010010000100100001100000011000001","test\canker\local_DataSet_Image_000211_Canker(667).jpg","test","canker","local_DataSet_Image_000211_Canker(667)"
"0001110000100010010000011100000111000000110000000100000100100010","test\canker\local_DataSet_Image_000212_Canker(954).jpg","test","canker","local_DataSet_Image_000212_Canker(954)"
"0001111000100010111110001111100011111000110110000100000100100000","test\canker\local_DataSet_Image_000213_Canker(34).jpg","test","canker","local_DataSet_Image_000213_Canker(34)"
"1111001100000011100000110000100010001000000011001001110010000000","test\canker\local_DataSet_Image_000214_Canker(577).jpg","test","canker","local_DataSet_Image_000214_Canker(577)"
"0001111000111110100111111011111010001110100000000100000000110000","test\canker\local_DataSet_Image_000215_Canker(168).jpg","test","canker","local_DataSet_Image_000215_Canker(168)"
"1111111110000011100000011000000010000100100000001100000111100001","test\canker\local_DataSet_Image_000216_Canker(191).jpg","test","canker","local_DataSet_Image_000216_Canker(191)"
"0001110000011110011111001011110010111100101110000000000100000000","test\canker\local_DataSet_Image_000217_Canker(1155).jpg","test","canker","local_DataSet_Image_000217_Canker(1155)"
"0111100001110111010111010011110010011000100000001000000011000001","test\canker\local_DataSet_Image_000218_Canker(393).jpg","test","canker","local_DataSet_Image_000218_Canker(393)"
"0000111111000011100000011000010110000001000010000000100101000111","test\canker\local_DataSet_Image_000219_Canker(179).jpg","test","canker","local_DataSet_Image_000219_Canker(179)"
"0111100001100001000000000000000000001100100111011000111111100111","test\canker\local_DataSet_Image_000220_Canker(162).jpg","test","canker","local_DataSet_Image_000220_Canker(162)"
"0011110000100000010000001110000011100000111111001111000000110010","test\canker\local_DataSet_Image_000221_Canker(16).jpg","test","canker","local_DataSet_Image_000221_Canker(16)"
"0001111111100001110010001001111010000110000000000000000000000001","test\canker\local_DataSet_Image_000222_Canker(271).jpg","test","canker","local_DataSet_Image_000222_Canker(271)"
"0000111001110111110000011000000110000010000010010000000101100011","test\canker\local_DataSet_Image_000223_Canker(154).jpg","test","canker","local_DataSet_Image_000223_Canker(154)"
"0000111111100111110111011001110010000000000000000000000001000001","test\canker\local_DataSet_Image_000224_Canker(167).jpg","test","canker","local_DataSet_Image_000224_Canker(167)"
"1111111111100011110000011000000010000100000000001000000111000011","test\canker\local_DataSet_Image_000225_Canker(825).jpg","test","canker","local_DataSet_Image_000225_Canker(825)"
"1111111111000001100000000000000000000110100000001000000111000001","test\canker\local_DataSet_Image_000226_Canker(793).jpg","test","canker","local_DataSet_Image_000226_Canker(793)"
"1111111111000000100000001000000010100000100000001000000011000011","test\canker\local_DataSet_Image_000227_Canker(870).jpg","test","canker","local_DataSet_Image_000227_Canker(870)"
"1111111111000001100000000000000000000110000000100000000111000011","test\canker\local_DataSet_Image_000228_Canker(804).jpg","test","canker","local_DataSet_Image_000228_Canker(804)"
"0001110000110010010000011101000011111000110100000100000000100010","test\canker\local_DataSet_Image_000229_Canker(401).jpg","test","canker","local_DataSet_Image_000229_Canker(401)"
"0000111111000001100000001000000011111000011110000111100101101011","test\canker\local_DataSet_Image_000230_Canker(286).jpg","test","canker","local_DataSet_Image_000230_Canker(286)"
"1111111111100001100000001000000010000100100010001100000111110011","test\canker\local_DataSet_Image_000231_Canker(637).jpg","test","canker","local_DataSet_Image_000231_Canker(637)"
